ambulance_id,seconds_worked
0,15972
1,7544
2,7983
3,37113
4,15676
5,0
6,8082
7,31952
8,12512
9,21791
10,4207
11,24381
12,23376
13,15963
14,15282
15,25435
16,11083
17,12805
18,9213
19,16492
20,20871
21,30480
22,26183
23,35224
24,25964
25,25238
26,22820
27,34896
28,31832
29,22853
30,22235
31,31075
32,27989
33,32453
34,26979
35,19518
36,26136
37,16288
38,20703
39,14592
40,12717
41,13648
42,31982
43,9536
44,5379
